gene_id,baseMean,log2FC,lfcSE,stat,p_value,p_adj
ORC3,584.9892841720699,-0.9715784196678702,0.24929134443548845,-3.8973612255490684,9.724651405736517e-05,0.004784804739351057
MXRA8,124.26756619484455,0.8618071746177565,0.3979736650252806,2.165487946452466,0.030350337486387293,0.212538865809599
SERPINC1,8.262629112964271,1.1602517685337204,0.6371306236696691,1.8210579203539776,0.06859805288312697,0.32818300738161355
SPRED2,540.6346642677017,0.0880440985966089,0.23471655085192034,0.37510818166442295,0.7075800124806999,0.9023618742393816
AK8,125.45450290524094,0.09662027410856823,0.7192159030719019,0.13434112579530777,0.893132834286471,0.9691477360815781
GALNS,375.41504208229816,-0.35036126249121,0.3548066175554584,-0.9874710480461837,0.32341176929682647,0.6738838543417246
FBXW8,456.03017057247604,-0.40537910179759806,0.23573072286700095,-1.7196702104303672,0.08549240574233004,0.36639607481877456
IKBKG,86.46112111865537,-0.16482737045874718,0.2874100078302604,-0.5734921052439186,0.5663115430162815,0.838008376919148
PSME1,5489.482324175824,-0.3778764874822233,0.20684720803784792,-1.8268387137866575,0.06772402316297636,0.32582206154298843
SETDB1,1026.1534246378603,0.011432025439867917,0.1416476343084453,0.08070749289729803,0.9356745777884814,0.9808695486692192
MRPL20-AS1,338.88757458353246,-0.048247122557377176,0.23710422204035403,-0.20348487320131203,0.8387560677963568,0.9516932055699657
PAQR3,650.3278895240487,0.16183084678738202,0.2701382327584461,0.599066800485398,0.549128339633139,0.8307318136289955
LINC01770,59.68192742034281,0.017327764137647816,0.3992317527358184,0.043402770493343075,0.9653804692498638,0.9901261599259578
CARD8,443.4727481999047,-0.704363472366513,0.35641842671702806,-1.9762263103353226,0.04812915128432323,0.27328269162729457
PPIP5K2,1070.8356682621877,-0.09200822833809194,0.2258863388217357,-0.40732090669149634,0.6837723095441353,0.8939978965357598
ST18,7.852336125173333,-0.511149515527266,0.8386336713991258,-0.6095027339821628,0.542191261126993,0.8258920822002614
LOC105378586,1.2023835069603692,-0.4628007738518693,1.6019149028510908,-0.2889047183643623,0.7726542928933262,
IFT81,334.2554266515034,-0.5180072289888523,0.42232396538124867,-1.226563660722466,0.21998663446528433,0.5702411644564318
ASAP3,1085.8433434557646,-0.5514440302766278,0.2934206852595391,-1.8793631736932916,0.06019492112300304,0.30639018893001757
CRELD1,444.6235476316754,-1.0075567918905712,0.2651663305358029,-3.799716162510799,0.00014486190822220394,0.006502502626296528
NLRP2,23.643222451469583,-0.03618013098732272,0.9073849221032507,-0.03987296912919808,0.9681944014695744,0.9910861390720916
ZNF232,180.78596025161428,-0.2409839467990634,0.35358076183178716,-0.6815527676070491,0.4955217897623704,0.8018551702322048
CAST,9799.635249153751,0.2600233800512578,0.2747321991396012,0.9464612479556163,0.34391337870140437,0.691081458147617
AASDH,287.6735687248969,-0.1839694149752509,0.1710983490698611,-1.0752261256485556,0.2822735013413006,0.6346843311696814
SUMO3,1924.890213203234,-0.30747761717487737,0.11314096550705803,-2.717650638713138,0.006574721914235044,0.08611579360210514
CASP3,2880.0688871358707,0.1538262744352252,0.237606079980485,0.6474004135241792,0.5173728283631289,0.814116676579822
CALD1,172.49245597064768,0.48305661933986604,0.6979932222735565,0.6920649139921694,0.48889656425488826,0.7980814881043818
IDE,1563.0739878599156,0.4293369070293446,0.252207880702303,1.7023136066716262,0.08869659545767762,0.3722529881104435
DAXX,5.710382780150814,0.11501402474228038,0.7293947322635296,0.15768419986439652,0.8747056514043122,0.9628589907282226
SGCE,34.275878029487956,-1.9607576846730228,0.8317401260103173,-2.3574162449975398,0.018402606101716783,0.1598340518614785
HLA-C,14250.684093119417,-0.8083186523242593,0.5114494443771581,-1.5804468285396767,0.11400457456627602,0.42121690181855664
CNTD1,52.364016542291935,0.25605754080721504,0.45820496148907713,0.5588275167843616,0.576279441049254,0.8437813715641196
EBAG9,665.859579778501,-0.18927716027897307,0.23333855332105627,-0.8111696827850902,0.41726823335672947,0.7461630635789551
ZNF208,36.228225539179014,-1.0951008293708682,1.3224164081130656,-0.8281058996639716,0.4076105286686482,0.7387687989677033
IGF1,187.244802467632,-0.42552541830131557,0.7673625640069857,-0.5545298119305203,0.5792163089507829,0.8446618024117785
SLC11A2,1845.6413914867962,-0.015459907362939309,0.25293153289345344,-0.06112289435043175,0.9512613361820891,0.9852804656623714
CD4,707.0081928569989,-1.299736456459106,0.45129652654250857,-2.8800054509984827,0.0039766829544163095,0.06185175489726099
RMDN2,158.0982993992717,-0.1497652396746608,0.3439173734950459,-0.43546866548984664,0.6632222785422824,0.8835117056091676
CENPX,908.7733607174071,0.04132771175926115,0.28288346472200565,0.1460944767481358,0.8838468065532233,0.9655008208380418
OGFOD3,509.7508830997741,-0.39075489106129363,0.19083225231445133,-2.0476354825881944,0.040595729881679185,0.2488319828569512
SLC25A39,2983.546299531414,0.17357523603012295,0.2646499843409059,0.6558671690927966,0.5119095938539324,0.8108614021637303
ELP4,266.6629133795056,-0.04033622492337188,0.23258403021720161,-0.1734264596142021,0.862316228450139,0.9604310849057078
TSNARE1,256.2367444194032,-0.13450393471021335,0.25109129116373513,-0.5356774187062671,0.5921815126510134,0.8513692080652662
TDRP,72.9332551684114,-0.5563376074447783,0.657718336877749,-0.8458599620101294,0.3976308703275726,0.7324957682376327
ZKSCAN7,78.12098547887649,-0.7416442415461517,0.4855649270725504,-1.5273842903306305,0.1266654805371283,0.4421594478908199
RAB5C,3937.9971242277793,0.10294266247149947,0.22014065854775872,0.46762221549894395,0.6400547752598792,0.8747160969165405
RRAGB,239.89538333257286,-0.21969688434659762,0.1996092229754881,-1.100634935959729,0.2710555741349491,0.6231483401910926
ELF3-AS1,418.23792966832673,-0.8624350429002111,0.39085310932514855,-2.2065451759851706,0.02734585076780322,0.2009801004963141
ULK3,1550.1941743553043,0.5586452163492739,0.2641618413365881,2.114783927620578,0.03444836733432839,0.2269159210199594
GTF2IP20,73.32397475135974,0.30046714755975346,0.4648061347095489,0.6464354170960144,0.5179974097411559,0.8143444835694786
PRKCZ-AS1,30.48512870645488,0.12527314882564825,0.5881864764175063,0.21298202840135838,0.8313409803530991,0.948536123198418
MGST2,2413.62556749372,0.15470574853087138,0.19391201936050925,0.7978141274639196,0.42497836174688364,0.7522077640922766
YJEFN3,17.016052837512625,0.3056006632937213,0.6128057048680907,0.4986909568009053,0.6179971163462284,0.8631583891537098
FBXO11,1396.1101945310425,0.15057378361139961,0.1484741787961622,1.0141412118407465,0.31051537552819375,0.6617786795178939
FAAP20,342.5791324771207,-0.1157252091095729,0.3693959766830192,-0.3132822673076306,0.7540662211844432,0.9226139957424229
ATG16L1,1232.8674880897906,-0.3375183339080308,0.2503877054842146,-1.3479828542512418,0.17766389731222665,0.5181477310653169
NFIC,1832.6497345083585,-0.3197957113369986,0.26730507822565464,-1.196369756458694,0.23155229808083866,0.5831700065444932
PBRM1,1632.910406032013,0.135195454641826,0.18058925862922978,0.7486350831053447,0.4540771805432833,0.7753690464433167
LOC100129534,50.31838886196477,-0.8172499775604275,0.6331280278121288,-1.2908131399340514,0.19676848031236238,0.5432136585701959
PRDM15,325.5609209455273,0.4794220361659564,0.1814868552841531,2.641635039713084,0.008250690879004818,0.10000255985060173
ZNF311,1.3418825052461747,-0.21186781735845764,1.7623151957613865,-0.12022129631976688,0.9043078481014614,
CPA4,9383.151433872154,2.5852071944933477,0.42284958851460125,6.113774885236951,9.730153933098488e-10,5.398352177269706e-07
ADCY3,341.78030881110794,-0.23685070086844345,0.4006228843946047,-0.59120611950652,0.5543823229863919,0.8331528741322004
HROB,59.7858468449765,0.5743056431132226,0.3128735420828382,1.8355839208710276,0.06641921700652906,0.3229206947384519
PLCH2,6.279082310508764,0.1508857188991578,1.1127578790559325,0.13559618110920027,0.8921405246028649,0.9690154585053452
TNFSF8,26.729136639358472,-0.09530023741642016,0.7049995537039251,-0.1351777272988784,0.8924713564861101,0.9690413421846343
CRCP,889.8687010286883,0.04282938024857435,0.16547229827778445,0.2588311197362781,0.7957655457690767,0.9374460915713404
SARS1,2711.2952579690145,0.12646749256522263,0.20293793694135004,0.6231830995787263,0.5331642063642987,0.8233061066989846
SORD,3971.648995412114,-0.7492536687385799,0.3099115659793785,-2.4176370003191012,0.015621652133355795,0.14515223935255878
RMDN3,1497.0239136026762,-0.2627283612437783,0.18744969443473508,-1.4015939691769048,0.16103652892857712,0.49653410918655394
RNF5,22.961465565352626,-0.7002358764097726,3.2334033907306496,-0.21656310450380917,,
COPG2,1060.8526302889786,0.33918807208885005,0.2640257234150372,1.28467812795521,0.19890478445866822,0.5462320824299419
EPN3,1869.7795463783207,0.43463014363237734,0.20302182339416913,2.140805044335249,0.032289763016705095,0.2201325723100559
ZNF14,166.81435712234705,-0.8228590613787549,0.49384141207656285,-1.666241512469964,0.09566532076472485,0.3870496005251712
ADCY6,2069.4220206062328,-0.4705214188340966,0.15396601693769277,-3.0560082555393246,0.0022430507985084624,0.04278099090390072
PPP1CC,3144.644451335887,0.06746493321492308,0.2819861429601669,0.239249108153705,0.8109124253171873,0.9426117060712561
ILF3,4792.1143722979905,0.13163281353871373,0.14892290689275148,0.8838990339713864,0.37675071875950994,0.7148025602453523
C19orf44,84.40476065436853,-1.2608326247031727,0.39651895048097974,-3.179753762522007,0.0014740024659374348,0.03168921051457243
KLF7,586.3482130350131,0.175468804909988,0.18319787342663085,0.9578102716364868,0.33815843871366824,0.6863028806472318
CHRAC1,553.6573674147897,0.11329613007221573,0.16767958324234936,0.6756703939827154,0.49924993699140985,0.8038277261164521
FKBP8,3755.7934228479417,0.030719718409963598,0.19421811959233806,0.1581712276611677,0.8743218753251412,0.9628567505467873
BZW1,4607.244971018141,0.7815691309321652,0.2665568176469087,2.9320920688941503,0.0033668691691442387,0.05652707685660593
LRRC28,411.2504921827792,0.14065166069365434,0.1661503108970247,0.8465326362273633,0.39725567540265905,0.732225952336334
MADD,2322.548691406715,-0.3862921964272502,0.16173447050572934,-2.388434544716094,0.01692032208526947,0.1523626280337956
C5orf63,156.36157635757223,0.21669446723177563,0.34525615668045617,0.627633897437873,0.5302437975128657,0.821531470124201
TEK,2.5638804377399307,0.23021748830316102,1.8015696316909262,0.12778717194909772,0.8983174021309395,
IRS2,1135.2548964225687,-0.5588571235173078,0.11103959144499637,-5.032953708174787,4.82979785530279e-07,8.064824593529386e-05
BOP1,473.6675576201388,0.4833543896675171,0.3061665583920718,1.5787301925004542,0.11439795641415407,0.42167390749400685
EXOC6B,794.1018481315891,0.39055991469121326,0.24479548525798947,1.595453912393862,0.11061076830494658,0.4153700008901258
C19orf18,24.334431986923704,0.43687615416722775,0.6889339358666757,0.6341335960140206,0.5259936391687021,0.8188213915346112
INPP5B,347.14555033893464,-0.20223884467412612,0.18650845025007723,-1.0843414569310774,0.2782134303618571,0.6313488308211611
GLT1D1,129.54279903580456,1.3081935337053072,1.1323266571924033,1.1553146129659833,0.24796161399360528,0.6001536446771767
LINC01134,7.895421637274727,-0.9137930664105938,0.8290675839102081,-1.1021936982517,0.27037747106109544,0.6225181767997089
TACC2,4186.667052116352,0.06450720145797953,0.34773725209037476,0.18550558236197975,0.852832502164905,0.9570707598540852
SHOX2,3.438436660988858,-0.42584925628878,1.7302195675291303,-0.24612440194334487,0.8055859339628368,
EXOG,229.0857820555765,-0.2425817889584142,0.21327989563326263,-1.1373870389337424,0.2553765231335382,0.6083960105972784
ZNF195,534.5880672005743,0.1863354398076123,0.21953819504643204,0.8487609172891424,0.3960143415067322,0.7314272615522215
NDRG4,66.09147228714177,1.101456832903295,0.4085122079060186,2.696264179103048,0.007012202922713462,0.09018898274658844
VRK2,541.5711327747963,0.27176303593577467,0.2817870853990359,0.9644268670117857,0.3348319576753148,0.683371880865995
CELF2,647.2633962028865,-0.6201101227035452,0.4695392008076962,-1.3206780640185922,0.18660873128497824,0.5311297945707274
SEC11C,1091.6257310086717,-0.3296741876029761,0.21103706753684778,-1.5621624743502178,0.11824971833861475,0.4276401149077922
ARID3B,132.01534208332907,-0.25575202216357,0.30244632677417,-0.8456112689195739,0.3977696369919681,0.7326236867235875
POF1B,2696.230374223022,0.5663961955680579,0.3861538483383524,1.466763047954335,0.14244052507219748,0.46732365283767957
LCMT2,335.9258586737046,0.01914558204574107,0.24437625767117424,0.07834468957087812,0.9375538695455399,0.9814401014835538
JAKMIP2,14.0500670925618,-0.375594163761283,1.0352488186646474,-0.362805691723229,0.7167500397966612,0.9063319600202067
TRIM14,1816.167333122115,-0.6146479835253928,0.3152566262054865,-1.9496750660674804,0.05121485999924494,0.2813300469904228
ARHGEF17,799.1974531567976,-0.41457666748372,0.25870285515931085,-1.602520649524417,0.10904052498446201,0.412563305108477
ARHGEF11,1914.4098927136695,0.013586491842527222,0.2041994018559245,0.06653541449701869,0.9469515634740728,0.9835509354544706
LOC102724450,25.682345290548945,1.3015187818245653,0.539561241572325,2.4121799001570876,0.015857454978285536,0.14623719473004446
AIFM3,36.38750119967485,-0.4977071054214181,0.4956061162607088,-1.0042392317039206,0.3152633163928604,0.666037805999362
IL24,3.914528578326117,-0.07238407077940348,0.8624288373289593,-0.08393048521381223,0.9331117013708433,0.9804366788893912
DMTN,926.4375140209381,0.02814283326472137,0.2614599176674417,0.10763727578510539,0.9142834269521446,0.9750804405740835
KCNJ16,2.8904457271894444,-1.135934263093276,1.1579155524335059,-0.9810165004744662,0.32658460465143724,
ZNF398,655.8850128218457,0.0192971324729743,0.19547874686510114,0.09871729168742396,0.9213627391463617,0.9767768097567998
PNISR,2217.388690302589,-0.22284780492484085,0.18872224669316082,-1.1808242474304793,0.23767254948865368,0.5894934879195095
ALPK3,803.7335810781185,-0.4744179067397305,0.3689949351757022,-1.2857030314354576,0.19854672287811126,0.5457575654116407
ALKBH6,184.0617603010326,-0.09521450115968659,0.2534915076362199,-0.3756121932744462,0.7072052245654454,0.9023618742393816
CTNND1,171.1113111763061,0.3341713005735664,0.3164401402909048,1.0560332209003616,0.2909530375409799,0.644228216661659
BCL2L13,1621.8734596263685,-0.23118157050315913,0.15125806418308202,-1.5283917042818826,0.12641531328076555,0.441644723362967
DMD,365.071523428184,-0.49571825299111427,0.3933828259400031,-1.2601420812069688,0.2076181121252202,0.5557702584344999
MUC4,2642.33252321884,-0.6472410830969412,0.22323163417184982,-2.899414706603264,0.003738600473088117,0.05959239067344071
FSCN2,21.57945169213835,-0.12228703132746334,0.6498002619986681,-0.1881917236403238,0.8507263601552822,0.9561915219128676
EIF4G1,10640.35188753373,0.3520039683471521,0.2385964107328535,1.475311247415521,0.14012888394337816,0.4645967741124812
PPP2R5E,758.323042457605,-0.080009217688097,0.1928453798338666,-0.41488791568158767,0.6782239565711747,0.8906447147489985
NAA16,362.8229588000854,-0.038161328566463384,0.20115162835898037,-0.18971424133022524,0.8495330605126199,0.9555996800363996
GPS2,1104.2941597163335,0.11659216593105691,0.17567888510137164,0.6636663584458653,0.5069038755285091,0.8079176865179156
THAP3,190.80872763584227,-0.2885967620480003,0.25940323501615287,-1.1125411062434498,0.26590556635001483,0.6182654908278904
DLC1,19.309697896018076,-0.6885265951617061,1.201538627777618,-0.5730374198915386,0.5666193577364504,0.8382320947625332
CAMTA1-DT,7.029846776359566,1.12739145795903,0.7473127349214894,1.508593933003792,0.13140258555553233,0.4498393847471339
SORBS1,163.5779720608553,0.6351895597957231,0.361524823527334,1.7569735698873745,0.07892231430662595,0.35083610332376836
STK31,31.6456198428371,0.8720807387195757,0.5485247196809293,1.5898658846712603,0.11186503898575856,0.41775751530853594
CD160,30.424681887828903,-1.7273529955199072,0.9096718321394492,-1.8988748848662937,,
ZNRD1,32.39378488645609,0.05573961932774735,0.7068020034180884,0.07886171665924974,0.9371426140467307,0.9814298567063977
RHEBL1,42.97595133235089,-1.4158219253086806,0.6339544444678232,-2.2333180840733764,0.02552797579758472,0.19354977076842986
RPL10,10355.546799992278,0.14450541583642643,0.25790496056090806,0.5603049104683636,0.5752714785939865,0.8429832291333368
ANK2,54.07179880329431,-1.6407664528606183,0.6228912499498879,-2.6341138248331784,0.008435720308022714,0.10138830220007951
ROBO4,6.164539299004888,3.1784436639386238,1.1860342274108482,2.6798920220685964,0.007364591214935019,0.09327216811904815
TSEN2,129.14205507378267,-0.094145917477534,0.18333355732503082,-0.513522558833151,0.6075858348129477,0.8582300744071819
USP30,477.767044272579,-0.0035610111054855936,0.20491902133247758,-0.0173776503632033,0.9861353388903886,0.9965651150817201
KDM6A,1395.4633412791272,0.03184822228900151,0.37581775268632855,0.08474379419639397,0.9324650784369222,0.9800794406223268
USHBP1,1.644295285911146,0.26902659928194433,1.4784478060816115,0.18196557103693511,0.855609745106763,
SLC8A1,101.09473446973635,-0.5700168513204782,0.7070430763868611,-0.8061981940808813,0.42012857984772767,0.7475484060868106
RCC1,1674.07164510828,0.313398178212741,0.2265055295544654,1.3836226375099663,0.16647403301403807,0.5036625323748427
GMPR2,1540.7380872422027,-0.19043878362191208,0.14125038557610187,-1.3482354957488512,0.17758265136383655,0.5181477310653169
MMS22L,161.3279720218912,-0.07658886575220555,0.25513256823736574,-0.30019243047383176,0.7640303785836121,0.9264376847689691
SNX14,1139.1876810168892,-0.1096178945494752,0.18010301749405178,-0.6086399665852101,0.5427631071698391,0.8263362728189724
STXBP6,481.82128978503715,-1.6845512409131893,0.6282097689872085,-2.6815107374547846,0.007329056236437172,0.09301348768287532
TMCC1,925.4102861737463,0.15253358548357795,0.18466012085116934,0.8260234249847349,0.40879080377063715,0.7399342037220147
TMEM94,2056.127171355104,-0.3695264355329442,0.2602531557104708,-1.4198730252632896,0.15564465031992086,0.4884913030752407
HNRNPUL2,1521.4716656718142,0.03498042335939163,0.13904098347461627,0.25158354382452824,0.8013629797001237,0.9391932600803841
MCC,663.3931132172554,0.9680401642000491,0.35930026835096585,2.6942372424126995,0.007054992837354684,0.09048383430996511
IYD,150.78490441548695,-0.06766880420594028,0.7628441567033599,-0.08870593503445293,0.9293156156578863,0.9789717096662321
GNB1,6090.529371907016,-0.06502451565087719,0.17519127996460437,-0.37116296920722736,0.7105161525523538,0.9040583680965038
SLC25A36,1710.4382394303861,-0.165514486792109,0.25558347620107424,-0.6475946303425908,0.5172471711986549,0.8140689106873664
RERE-AS1,4.372818684287209,-0.06259623332545336,0.8136650093444284,-0.07693120953534338,0.938678269492548,0.9817824250262459
ANGEL2,536.0405758853512,-0.12973329193069985,0.19628435947683712,-0.6609456417030989,0.5086471743788896,0.8090467726017315
ENO1-AS1,9.886170194552609,1.1801296245353845,0.6828581286545383,1.728220804606426,0.08394864516501699,0.36331976552418904
TMEM51,828.9180942817064,0.3152668268627217,0.2926639661835177,1.0772314438772783,0.2813768809987488,0.6346843311696814
GRAMD1A,276.9320586624618,0.36082720030048837,0.556922464755138,0.6478948563497671,0.517052957796192,0.8140689106873664
HSPB11,646.1155388430961,-0.34031623685829226,0.2847177660239782,-1.1952757343201115,0.23197931723457366,0.5836472026210404
RHD,3.804192268860891,-0.25440850579627083,1.3839573439297355,-0.18382684040960393,0.8541492993380094,0.9578479363183429
IER5,975.9520839327483,0.7535694014562926,0.38441257137587626,1.9603141457084583,0.04995908365509235,0.27813768934255695
DNAJC27,213.38743649963715,-0.5518152327687016,0.31214899133409046,-1.7677943805306047,0.07709528471285153,0.3457103697027731
STK26,670.8070944145388,0.6615282714763012,0.3514313533370198,1.882382619520863,0.05978408402631867,0.3054742903056016
SIRT6,394.6762422562452,0.07682465007869131,0.21212094487553568,0.36217380666378335,0.7172221520269755,0.9063319600202067
GPR83,8.024355284412646,-0.5690840348334979,0.8114161887725603,-0.7013466611928937,0.4830867004568087,0.7936986364159586
MIR34AHG,800.5266828064088,-0.03345315505339294,0.3928776218445808,-0.08514904691269674,0.9321428980628111,0.9800650390084253
UBE3D,111.21406262070292,0.5162911710128167,0.27184726887016175,1.899195725447604,0.05753874656558375,0.29942780701406196
LINC02606,11.342483088298545,0.42939231575159476,0.6348627189470886,0.6763545927909207,0.4988155391837352,0.8038160272108181
PIK3CD-AS1,1.857918453923241,1.510806580821769,1.6327614088918578,0.9253076246131647,0.35480591379920856,
PIK3CD-AS2,15.755884287871098,-0.015951836611786098,0.6398156892952042,-0.024931924738135155,0.9801092628849413,0.9943899960097985
TEX264,1392.643998974907,-0.051471241940291367,0.1668511483277177,-0.30848599159290807,0.7577125579381457,0.9236585359684009
LETMD1,782.2648960448553,-0.33857232400653553,0.2076947943021126,-1.6301435245124567,0.10307116667107957,0.4013101714798702
GLRX,1866.7396838841037,-0.45871194037621327,0.5439689520064002,-0.8432686069384641,0.3990782359391557,0.7331852535965944
CD2BP2,1921.393279471821,0.14256945339010993,0.18102037100476664,0.7875878974215326,0.43093779612000305,0.7565457954474426
CFL2,511.88774487625506,0.2099407754895337,0.40623425140625596,0.51679732755863,0.6052976457923882,0.8570440610836655
IL15RA,251.6302761024142,-0.8798505742172941,0.4479377887773667,-1.9642249353840426,0.0495040123211113,0.27716423961761255
CEP295NL,1.7273873814295477,-0.2953931435562135,1.4500434162728122,-0.2037133097128162,0.8385775406494834,
DPYS,10.433639983723653,-3.224475853049831,1.1169600650851101,-2.886831815964819,0.003891421801315053,0.06112197585462794
PCM1,3300.445021142693,-0.4481791551816859,0.25387608814764023,-1.7653460727701529,0.07750562071809748,0.3469679531938218
RNF39,87.77235691543851,-0.37028700842099543,0.49522393556994454,-0.7477162992835527,0.4546312976576101,0.7755607705230347
ZCCHC8,698.1845212557926,-0.21907503327287495,0.16272916233096063,-1.3462555213509755,0.1782201248868096,0.5187354760413333
HLA-F,15.631807971400743,-4.093633395471406,1.5022840379552207,-2.7249396865344497,,
INTS11,1358.7249668076654,0.05503644906849909,0.15471497790309535,0.3557279961799871,0.7220442767593684,0.9080899528273143
POU4F3,3.04852012919547,-0.5167611009438347,1.0818011434158865,-0.4776858520523596,0.6328738155520504,
GRIP1,230.5773783639624,0.7539549174977512,0.3295772323400925,2.2876426024469465,0.022158342789047554,0.17825132723518655
JAKMIP3,37.28806126851333,0.21879503006081757,0.6799846822733093,0.3217646452407531,0.7476310000411395,0.92070067089414
SPRYD3,1550.3465459104834,-0.3398158881696939,0.2261235846893828,-1.5027883475157437,0.1328936317108277,0.45260149936525257
